Waldort,WE-Typ,bz_rows,ba_rows,S,MA,Fl,LH,NH,Dring,Zeit,Bew,Sch,Rueck,Text
750G2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
750H0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750I1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750I2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750I3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
75031,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
75051,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
751A1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
751A2,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
751A3,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
751A4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751B1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
751B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
751B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
751C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
751D0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751E0,WO,0,8,0,0,0.0,0,0,0,0,0,0,0,0
751F0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751G1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
751G2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751G4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
751G5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751G6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751H1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751H2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751I0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
751J0,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
751K1,WO,0,8,0,0,0.0,0,0,0,0,0,0,0,0
751K2,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
751K3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
751K4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751L1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751L2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
751M1,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
751M2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
751N0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
75131,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
75132,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
75141,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
75142,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
75191,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
752A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
752A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752A3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
752B1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
752B2,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
752B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752B4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752C1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752C2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752D0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752E2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
752E3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
752F1,WO,0,9,0,0,0.0,0,0,0,0,0,0,0,0
752F2,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
75231,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
